,Household Income,Children,Year Of Residence,Weekly Fee Lower,Weekly Fee Upper,Age,ORANGE,RIVERSIDE,SAN BERNARDINO,Fri-Sun,Mon-Fri,SatSun,Sun-Fri,SunOnly,Thu-Sun,Website,Subscriber
1363,70000,False,15,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
1364,150000,False,9,1.0,4.99,57.0,False,False,False,False,False,False,False,True,False,True,False
1365,300000,True,18,7.0,7.99,57.0,False,False,False,False,False,False,False,False,False,True,False
1366,40000,False,25,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
1367,0,False,6,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
1368,125000,True,11,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1369,40000,True,42,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
1370,30000,False,10,1.0,4.99,42.0,False,False,False,False,False,False,False,False,True,True,False
1371,30000,True,22,1.0,4.99,47.0,False,False,False,False,False,False,False,False,True,True,False
1372,40000,False,4,1.0,4.99,32.0,True,False,False,False,False,False,False,False,True,True,False
1373,50000,False,7,1.0,4.99,42.0,True,False,False,True,False,False,False,False,False,True,False
1374,20000,False,21,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,False,False
1375,60000,False,5,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,True,False
1376,125000,False,24,6.0,6.99,72.0,True,False,False,False,False,False,False,False,False,False,True
1377,70000,False,4,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
1378,300000,True,30,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,True,True
1379,20000,False,21,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,True
1380,500000,False,24,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
1381,150000,False,23,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
1382,20000,False,1,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
1383,70000,False,49,10.0,10.99,80.0,True,False,False,False,False,False,False,False,False,False,True
1384,150000,True,24,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,True
1385,50000,True,24,1.0,4.99,52.0,False,False,False,False,False,False,False,False,False,True,False
1386,200000,False,2,1.0,4.99,32.0,False,True,False,False,False,False,False,True,False,False,False
1387,100000,False,27,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1388,80000,False,28,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
1389,100000,True,13,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,False
1390,400000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
1391,300000,False,24,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
1392,175000,False,6,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,False,False
1393,100000,True,9,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1394,80000,False,1,7.0,7.99,47.0,True,False,False,False,False,False,False,False,False,False,False
1395,300000,False,21,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1396,40000,False,28,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,False,True
1397,70000,False,2,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,False,False
1398,70000,False,20,1.0,4.99,80.0,True,False,False,False,False,False,False,False,True,True,False
1399,175000,False,9,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1400,125000,False,30,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,True,False
1401,200000,True,34,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
1402,100000,False,3,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,True,False
1403,175000,False,4,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
1404,100000,False,4,1.0,4.99,27.0,True,False,False,False,False,True,False,False,False,False,False
1405,150000,False,11,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,False
1406,150000,False,1,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
1407,100000,False,12,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
1408,100000,False,12,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,True,False
1409,150000,False,19,1.0,4.99,67.0,True,False,False,False,False,False,False,False,False,True,False
1410,500000,False,36,7.0,7.99,80.0,True,False,False,False,False,False,False,False,False,False,True
1411,400000,True,17,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,True
1412,100000,False,18,5.0,5.99,57.0,True,False,False,False,False,False,False,False,False,False,True
1413,50000,False,28,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
1414,100000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1415,200000,False,12,5.0,5.99,42.0,True,False,False,False,False,False,False,False,True,False,False
1416,300000,True,23,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1417,400000,True,11,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,True
1418,90000,False,10,1.0,4.99,52.0,True,False,False,False,False,False,False,False,True,False,False
1419,100000,False,1,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
1420,100000,False,24,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1421,80000,True,10,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,True,False
1422,30000,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,True,False
1423,125000,False,18,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
1424,100000,False,11,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,True,False
1425,300000,True,3,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,False,False
1426,300000,True,22,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1427,200000,False,1,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,False
1428,60000,False,18,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
1429,40000,True,37,5.0,5.99,62.0,True,False,False,False,False,False,False,False,False,False,True
1430,0,False,3,1.0,4.99,42.0,True,False,False,False,False,False,False,False,True,True,False
1431,300000,False,9,1.0,4.99,57.0,True,False,False,False,False,False,False,False,True,True,False
1432,0,False,5,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
1433,20000,False,5,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1434,20000,True,1,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,True
1435,20000,False,6,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,False,False
1436,50000,False,43,1.0,4.99,57.0,True,False,False,True,False,False,False,False,False,False,False
1437,20000,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,False,False
1438,50000,False,3,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,True
1439,70000,False,6,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,False,False
1440,40000,False,2,1.0,4.99,22.5,True,False,False,False,False,False,False,True,False,False,False
1441,30000,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,False,True,True,False
1442,50000,False,10,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,False,False
1443,40000,False,2,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,True
1444,100000,True,18,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1445,60000,False,10,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1446,80000,True,21,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,False,False
1447,0,False,7,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,False,False
1448,0,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,False,False,True,False
1449,80000,False,3,1.0,4.99,67.0,True,False,False,False,False,False,False,True,False,True,False
1450,90000,False,23,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1451,0,False,9,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,True
1452,30000,False,23,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1453,0,False,3,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1454,0,False,44,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
1455,40000,True,6,1.0,4.99,47.0,False,False,False,False,False,False,False,False,False,True,False
1456,20000,False,47,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
1457,60000,False,3,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
1458,20000,False,16,1.0,4.99,47.0,True,False,False,False,False,False,False,False,True,True,False
1459,0,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,True
1460,0,False,13,1.0,4.99,37.0,True,False,False,False,False,False,False,False,True,True,True
1461,60000,True,11,1.0,4.99,62.0,False,False,False,False,False,False,False,False,False,False,False
1462,100000,True,9,1.0,4.99,52.0,False,False,False,False,False,True,False,False,False,False,False
1463,100000,False,10,1.0,4.99,42.0,False,False,False,False,False,False,False,False,True,True,True
1464,100000,False,14,1.0,4.99,62.0,False,False,False,False,False,False,False,False,True,True,True
1465,100000,False,46,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
1466,60000,False,22,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1467,0,False,49,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
1468,0,False,1,1.0,4.99,42.0,False,False,False,False,False,False,False,False,True,True,False
1469,30000,False,5,7.0,7.99,47.0,True,False,False,False,False,False,False,False,False,True,False
1470,0,False,11,1.0,4.99,67.0,True,False,False,False,False,False,False,False,True,False,False
1471,20000,False,1,1.0,4.99,72.0,True,False,False,False,False,False,False,False,True,True,False
1472,70000,False,17,1.0,4.99,42.0,True,False,False,False,False,False,False,False,False,True,False
1473,30000,False,10,7.0,7.99,37.0,True,False,False,False,False,False,False,False,False,False,False
1474,0,False,9,1.0,4.99,32.0,True,False,False,False,False,False,False,True,False,False,False
1475,0,False,1,1.0,4.99,27.0,True,False,False,False,False,False,False,True,False,False,False
1476,150000,False,45,5.0,5.99,80.0,True,False,False,False,False,False,False,False,False,False,True
1477,0,False,10,1.0,4.99,42.0,True,False,False,False,False,False,False,True,False,False,False
1478,40000,False,1,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,False,False
1479,40000,False,1,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1480,100000,False,6,1.0,4.99,72.0,True,False,False,False,False,False,False,False,False,False,True
1481,40000,False,4,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1482,90000,False,5,1.0,4.99,37.0,False,False,False,False,False,False,False,True,False,False,False
1483,125000,False,2,1.0,4.99,52.0,True,False,False,False,False,False,False,False,True,False,False
1484,0,False,6,1.0,4.99,32.0,False,False,False,False,False,False,False,False,False,False,False
1485,125000,False,32,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1486,0,False,1,1.0,4.99,22.5,True,False,False,False,False,False,False,False,True,True,False
1487,0,False,14,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1488,0,False,38,1.0,4.99,72.0,True,False,False,False,False,False,False,True,False,False,False
1489,20000,False,10,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,False,False
1490,60000,False,20,1.0,4.99,47.0,True,False,False,False,False,False,False,False,False,True,False
1491,50000,False,19,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1492,500000,False,25,1.0,4.99,52.0,True,False,False,False,False,False,False,False,False,True,False
1493,0,False,10,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
1494,300000,True,3,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1495,20000,False,3,1.0,4.99,62.0,True,False,False,False,False,False,False,True,False,False,False
1496,20000,True,11,1.0,4.99,37.0,True,False,False,False,False,False,False,True,False,False,False
1497,20000,False,24,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,False,False
1498,90000,False,12,1.0,4.99,62.0,True,False,False,False,False,False,False,False,False,False,False
1499,0,False,3,1.0,4.99,22.5,True,False,False,False,False,False,False,False,False,False,False
1500,100000,False,6,1.0,4.99,57.0,True,False,False,False,False,False,False,False,False,True,True
1501,100000,True,54,1.0,4.99,52.0,True,False,False,True,False,False,False,False,False,True,False
1502,40000,False,9,1.0,4.99,57.0,True,False,False,False,False,False,False,True,False,True,True
1503,30000,False,4,1.0,4.99,47.0,True,False,False,True,False,False,False,False,False,True,False
1504,80000,False,3,1.0,4.99,52.0,True,False,False,False,False,False,False,True,False,True,False
1505,300000,False,5,5.0,5.99,47.0,True,False,False,False,False,False,False,False,False,False,False
1506,0,True,8,1.0,4.99,80.0,True,False,False,False,False,False,False,False,False,False,False
1507,80000,False,7,1.0,4.99,47.0,True,False,False,False,False,False,False,True,False,False,False
1508,0,False,37,1.0,4.99,62.0,True,False,False,False,False,False,False,False,True,True,True
1509,20000,False,3,1.0,4.99,32.0,True,False,False,False,False,False,False,False,False,True,False
1510,30000,False,13,1.0,4.99,80.0,True,False,False,False,False,False,False,True,False,False,False
